instituicao,uf,exercicio,coluna,conta,periodo,periodicidade,valor,cores,mr,mr_mes,mes,mes_ano,final_mes,mes_ano_end
Governo do Estado do Rio de Janeiro,RJ,2018,<MR-11>,ICMS,6,B,3326792921,rcl,12,-11,1,2018-01-01,2018-01-02,2018-01-31
Governo do Estado do Rio de Janeiro,RJ,2018,<MR-2>,ICMS,6,B,2725145839,rcl,12,-2,10,2018-10-01,2018-10-02,2018-10-31
Governo do Estado do Rio de Janeiro,RJ,2018,<MR-3>,ICMS,6,B,3012799733,rcl,12,-3,9,2018-09-01,2018-09-02,2018-09-30
Governo do Estado do Rio de Janeiro,RJ,2018,<MR-4>,ICMS,6,B,3177137982,rcl,12,-4,8,2018-08-01,2018-08-02,2018-08-31
Governo do Estado do Rio de Janeiro,RJ,2018,<MR-5>,ICMS,6,B,3445681544,rcl,12,-5,7,2018-07-01,2018-07-02,2018-07-31
Governo do Estado do Rio de Janeiro,RJ,2018,<MR-6>,ICMS,6,B,2788789590,rcl,12,-6,6,2018-06-01,2018-06-02,2018-06-30
Governo do Estado do Rio de Janeiro,RJ,2018,<MR-7>,ICMS,6,B,3009136497,rcl,12,-7,5,2018-05-01,2018-05-02,2018-05-31
Governo do Estado do Rio de Janeiro,RJ,2018,<MR-8>,ICMS,6,B,2805231085,rcl,12,-8,4,2018-04-01,2018-04-02,2018-04-30
Governo do Estado do Rio de Janeiro,RJ,2018,<MR-9>,ICMS,6,B,2759480722,rcl,12,-9,3,2018-03-01,2018-03-02,2018-03-31
Governo do Estado do Rio de Janeiro,RJ,2018,<MR>,ICMS,6,B,4013051755,rcl,12,,12,2018-12-01,2018-12-02,2018-12-31
Governo do Estado do Rio de Janeiro,RJ,2019,<MR-1>,ICMS,6,B,3048893782,rcl,12,-1,11,2019-11-01,2019-11-02,2019-11-30
Governo do Estado do Rio de Janeiro,RJ,2019,<MR-10>,ICMS,6,B,3156790635,rcl,12,-10,2,2019-02-01,2019-02-02,2019-02-28
Governo do Estado do Rio de Janeiro,RJ,2019,<MR-11>,ICMS,6,B,3513047226,rcl,12,-11,1,2019-01-01,2019-01-02,2019-01-31
Governo do Estado do Rio de Janeiro,RJ,2019,<MR-2>,ICMS,6,B,3093948941,rcl,12,-2,10,2019-10-01,2019-10-02,2019-10-31
Governo do Estado do Rio de Janeiro,RJ,2019,<MR-3>,ICMS,6,B,3151570168,rcl,12,-3,9,2019-09-01,2019-09-02,2019-09-30
Governo do Estado do Rio de Janeiro,RJ,2019,<MR-4>,ICMS,6,B,2904570980,rcl,12,-4,8,2019-08-01,2019-08-02,2019-08-31
Governo do Estado do Rio de Janeiro,RJ,2019,<MR-5>,ICMS,6,B,2645126806,rcl,12,-5,7,2019-07-01,2019-07-02,2019-07-31
Governo do Estado do Rio de Janeiro,RJ,2019,<MR-6>,ICMS,6,B,2898956677,rcl,12,-6,6,2019-06-01,2019-06-02,2019-06-30
Governo do Estado do Rio de Janeiro,RJ,2019,<MR-7>,ICMS,6,B,2921863230,rcl,12,-7,5,2019-05-01,2019-05-02,2019-05-31
Governo do Estado do Rio de Janeiro,RJ,2019,<MR-8>,ICMS,6,B,3100883115,rcl,12,-8,4,2019-04-01,2019-04-02,2019-04-30
Governo do Estado do Rio de Janeiro,RJ,2019,<MR-9>,ICMS,6,B,2881117769,rcl,12,-9,3,2019-03-01,2019-03-02,2019-03-31
Governo do Estado do Rio de Janeiro,RJ,2019,<MR>,ICMS,6,B,3633612743,rcl,12,,12,2019-12-01,2019-12-02,2019-12-31
Governo do Estado do Rio Grande do Norte,RN,2015,<MR-1>,ICMS,6,B,374964438.42,rcl,12,-1,11,2015-11-01,2015-11-02,2015-11-30
Governo do Estado do Rio Grande do Norte,RN,2015,<MR-10>,ICMS,6,B,362469723.68,rcl,12,-10,2,2015-02-01,2015-02-02,2015-02-28
Governo do Estado do Rio Grande do Norte,RN,2015,<MR-11>,ICMS,6,B,394963637.49,rcl,12,-11,1,2015-01-01,2015-01-02,2015-01-31
Governo do Estado do Rio Grande do Norte,RN,2015,<MR-2>,ICMS,6,B,357478479.78,rcl,12,-2,10,2015-10-01,2015-10-02,2015-10-31
Governo do Estado do Rio Grande do Norte,RN,2015,<MR-3>,ICMS,6,B,363560470.56,rcl,12,-3,9,2015-09-01,2015-09-02,2015-09-30
Governo do Estado do Rio Grande do Norte,RN,2015,<MR-4>,ICMS,6,B,361961223.64,rcl,12,-4,8,2015-08-01,2015-08-02,2015-08-31
Governo do Estado do Rio Grande do Norte,RN,2015,<MR-5>,ICMS,6,B,367304621.53,rcl,12,-5,7,2015-07-01,2015-07-02,2015-07-31
Governo do Estado do Rio Grande do Norte,RN,2015,<MR-6>,ICMS,6,B,357376615.72,rcl,12,-6,6,2015-06-01,2015-06-02,2015-06-30
Governo do Estado do Rio Grande do Norte,RN,2015,<MR-7>,ICMS,6,B,345935502.74,rcl,12,-7,5,2015-05-01,2015-05-02,2015-05-31
Governo do Estado do Rio Grande do Norte,RN,2015,<MR-8>,ICMS,6,B,374386280.64,rcl,12,-8,4,2015-04-01,2015-04-02,2015-04-30
Governo do Estado do Rio Grande do Norte,RN,2015,<MR-9>,ICMS,6,B,357382479.71,rcl,12,-9,3,2015-03-01,2015-03-02,2015-03-31
Governo do Estado do Rio Grande do Norte,RN,2015,<MR>,ICMS,6,B,390954613.24,rcl,12,,12,2015-12-01,2015-12-02,2015-12-31
Governo do Estado do Rio Grande do Norte,RN,2016,<MR-1>,ICMS,6,B,419697852.9,rcl,12,-1,11,2016-11-01,2016-11-02,2016-11-30
Governo do Estado do Rio Grande do Norte,RN,2016,<MR-10>,ICMS,6,B,390640548.01,rcl,12,-10,2,2016-02-01,2016-02-02,2016-02-29
Governo do Estado do Rio Grande do Norte,RN,2016,<MR-11>,ICMS,6,B,401275672.66,rcl,12,-11,1,2016-01-01,2016-01-02,2016-01-31
Governo do Estado do Rio Grande do Norte,RN,2016,<MR-2>,ICMS,6,B,372375332.15,rcl,12,-2,10,2016-10-01,2016-10-02,2016-10-31
Governo do Estado do Rio Grande do Norte,RN,2016,<MR-3>,ICMS,6,B,420609760.17,rcl,12,-3,9,2016-09-01,2016-09-02,2016-09-30
Governo do Estado do Rio Grande do Norte,RN,2016,<MR-4>,ICMS,6,B,419232827.02,rcl,12,-4,8,2016-08-01,2016-08-02,2016-08-31
Governo do Estado do Rio Grande do Norte,RN,2016,<MR-5>,ICMS,6,B,387149070.25,rcl,12,-5,7,2016-07-01,2016-07-02,2016-07-31
Governo do Estado do Rio Grande do Norte,RN,2016,<MR-6>,ICMS,6,B,383128258.2,rcl,12,-6,6,2016-06-01,2016-06-02,2016-06-30
Governo do Estado do Rio Grande do Norte,RN,2016,<MR-7>,ICMS,6,B,361685020,rcl,12,-7,5,2016-05-01,2016-05-02,2016-05-31
Governo do Estado do Rio Grande do Norte,RN,2016,<MR-8>,ICMS,6,B,398127257.44,rcl,12,-8,4,2016-04-01,2016-04-02,2016-04-30
Governo do Estado do Rio Grande do Norte,RN,2016,<MR-9>,ICMS,6,B,384662621.72,rcl,12,-9,3,2016-03-01,2016-03-02,2016-03-31
Governo do Estado do Rio Grande do Norte,RN,2016,<MR>,ICMS,6,B,434479410.53,rcl,12,,12,2016-12-01,2016-12-02,2016-12-31
Governo do Estado do Rio Grande do Norte,RN,2017,<MR-1>,ICMS,6,B,453911920.09,rcl,12,-1,11,2017-11-01,2017-11-02,2017-11-30
Governo do Estado do Rio Grande do Norte,RN,2017,<MR-10>,ICMS,6,B,391282837.34,rcl,12,-10,2,2017-02-01,2017-02-02,2017-02-28
Governo do Estado do Rio Grande do Norte,RN,2017,<MR-11>,ICMS,6,B,457683406.77,rcl,12,-11,1,2017-01-01,2017-01-02,2017-01-31
Governo do Estado do Rio Grande do Norte,RN,2017,<MR-2>,ICMS,6,B,424851243.34,rcl,12,-2,10,2017-10-01,2017-10-02,2017-10-31
Governo do Estado do Rio Grande do Norte,RN,2017,<MR-3>,ICMS,6,B,424293873.66,rcl,12,-3,9,2017-09-01,2017-09-02,2017-09-30
Governo do Estado do Rio Grande do Norte,RN,2017,<MR-4>,ICMS,6,B,368963127.88,rcl,12,-4,8,2017-08-01,2017-08-02,2017-08-31
Governo do Estado do Rio Grande do Norte,RN,2017,<MR-5>,ICMS,6,B,420716184.55,rcl,12,-5,7,2017-07-01,2017-07-02,2017-07-31
Governo do Estado do Rio Grande do Norte,RN,2017,<MR-6>,ICMS,6,B,462616138.28,rcl,12,-6,6,2017-06-01,2017-06-02,2017-06-30
Governo do Estado do Rio Grande do Norte,RN,2017,<MR-7>,ICMS,6,B,386153463.74,rcl,12,-7,5,2017-05-01,2017-05-02,2017-05-31
Governo do Estado do Rio Grande do Norte,RN,2017,<MR-8>,ICMS,6,B,401036149.03,rcl,12,-8,4,2017-04-01,2017-04-02,2017-04-30
Governo do Estado do Rio Grande do Norte,RN,2017,<MR-9>,ICMS,6,B,397874384.78,rcl,12,-9,3,2017-03-01,2017-03-02,2017-03-31
Governo do Estado do Rio Grande do Norte,RN,2017,<MR>,ICMS,6,B,476323188.2,rcl,12,,12,2017-12-01,2017-12-02,2017-12-31
Governo do Estado do Rio Grande do Norte,RN,2018,<MR-1>,ICMS,6,B,501900871.66,rcl,12,-1,11,2018-11-01,2018-11-02,2018-11-30
Governo do Estado do Rio Grande do Norte,RN,2018,<MR-10>,ICMS,6,B,424528687.81,rcl,12,-10,2,2018-02-01,2018-02-02,2018-02-28
Governo do Estado do Rio Grande do Norte,RN,2018,<MR-11>,ICMS,6,B,491580775.2,rcl,12,-11,1,2018-01-01,2018-01-02,2018-01-31
Governo do Estado do Rio Grande do Norte,RN,2018,<MR-2>,ICMS,6,B,486926181.19,rcl,12,-2,10,2018-10-01,2018-10-02,2018-10-31
Governo do Estado do Rio Grande do Norte,RN,2018,<MR-3>,ICMS,6,B,484396787.77,rcl,12,-3,9,2018-09-01,2018-09-02,2018-09-30
Governo do Estado do Rio Grande do Norte,RN,2018,<MR-4>,ICMS,6,B,461650445.82,rcl,12,-4,8,2018-08-01,2018-08-02,2018-08-31
Governo do Estado do Rio Grande do Norte,RN,2018,<MR-5>,ICMS,6,B,471652106.59,rcl,12,-5,7,2018-07-01,2018-07-02,2018-07-31
Governo do Estado do Rio Grande do Norte,RN,2018,<MR-6>,ICMS,6,B,416636203.58,rcl,12,-6,6,2018-06-01,2018-06-02,2018-06-30
Governo do Estado do Rio Grande do Norte,RN,2018,<MR-7>,ICMS,6,B,432716959.79,rcl,12,-7,5,2018-05-01,2018-05-02,2018-05-31
Governo do Estado do Rio Grande do Norte,RN,2018,<MR-8>,ICMS,6,B,512980790.38,rcl,12,-8,4,2018-04-01,2018-04-02,2018-04-30
Governo do Estado do Rio Grande do Norte,RN,2018,<MR-9>,ICMS,6,B,453825748.44,rcl,12,-9,3,2018-03-01,2018-03-02,2018-03-31
Governo do Estado do Rio Grande do Norte,RN,2018,<MR>,ICMS,6,B,523500493.87,rcl,12,,12,2018-12-01,2018-12-02,2018-12-31
Governo do Estado do Rio Grande do Norte,RN,2019,<MR-1>,ICMS,6,B,539229334.71,rcl,12,-1,11,2019-11-01,2019-11-02,2019-11-30
Governo do Estado do Rio Grande do Norte,RN,2019,<MR-10>,ICMS,6,B,470175717.76,rcl,12,-10,2,2019-02-01,2019-02-02,2019-02-28
Governo do Estado do Rio Grande do Norte,RN,2019,<MR-11>,ICMS,6,B,529925940.1,rcl,12,-11,1,2019-01-01,2019-01-02,2019-01-31
Governo do Estado do Rio Grande do Norte,RN,2019,<MR-2>,ICMS,6,B,445164971.14,rcl,12,-2,10,2019-10-01,2019-10-02,2019-10-31
Governo do Estado do Rio Grande do Norte,RN,2019,<MR-3>,ICMS,6,B,455850015.19,rcl,12,-3,9,2019-09-01,2019-09-02,2019-09-30
Governo do Estado do Rio Grande do Norte,RN,2019,<MR-4>,ICMS,6,B,494344583.18,rcl,12,-4,8,2019-08-01,2019-08-02,2019-08-31
Governo do Estado do Rio Grande do Norte,RN,2019,<MR-5>,ICMS,6,B,469805274.04,rcl,12,-5,7,2019-07-01,2019-07-02,2019-07-31
Governo do Estado do Rio Grande do Norte,RN,2019,<MR-6>,ICMS,6,B,471408337.74,rcl,12,-6,6,2019-06-01,2019-06-02,2019-06-30
Governo do Estado do Rio Grande do Norte,RN,2019,<MR-7>,ICMS,6,B,440976855.72,rcl,12,-7,5,2019-05-01,2019-05-02,2019-05-31
Governo do Estado do Rio Grande do Norte,RN,2019,<MR-8>,ICMS,6,B,465648140.83,rcl,12,-8,4,2019-04-01,2019-04-02,2019-04-30
Governo do Estado do Rio Grande do Norte,RN,2019,<MR-9>,ICMS,6,B,454366767.43,rcl,12,-9,3,2019-03-01,2019-03-02,2019-03-31
Governo do Estado do Rio Grande do Norte,RN,2019,<MR>,ICMS,6,B,502445755.59,rcl,12,,12,2019-12-01,2019-12-02,2019-12-31
Governo do Estado do Rio Grande do Sul,RS,2015,<MR-1>,ICMS,6,B,2332405898.98,rcl,12,-1,11,2015-11-01,2015-11-02,2015-11-30
Governo do Estado do Rio Grande do Sul,RS,2015,<MR-10>,ICMS,6,B,2050075187.06,rcl,12,-10,2,2015-02-01,2015-02-02,2015-02-28
Governo do Estado do Rio Grande do Sul,RS,2015,<MR-11>,ICMS,6,B,2328390785.22,rcl,12,-11,1,2015-01-01,2015-01-02,2015-01-31
Governo do Estado do Rio Grande do Sul,RS,2015,<MR-2>,ICMS,6,B,2188820469.05,rcl,12,-2,10,2015-10-01,2015-10-02,2015-10-31
Governo do Estado do Rio Grande do Sul,RS,2015,<MR-3>,ICMS,6,B,2189653461.56,rcl,12,-3,9,2015-09-01,2015-09-02,2015-09-30
Governo do Estado do Rio Grande do Sul,RS,2015,<MR-4>,ICMS,6,B,2092237703.89,rcl,12,-4,8,2015-08-01,2015-08-02,2015-08-31
Governo do Estado do Rio Grande do Sul,RS,2015,<MR-5>,ICMS,6,B,2080052950.41,rcl,12,-5,7,2015-07-01,2015-07-02,2015-07-31
Governo do Estado do Rio Grande do Sul,RS,2015,<MR-6>,ICMS,6,B,2146928911.57,rcl,12,-6,6,2015-06-01,2015-06-02,2015-06-30
Governo do Estado do Rio Grande do Sul,RS,2015,<MR-7>,ICMS,6,B,2179673952.87,rcl,12,-7,5,2015-05-01,2015-05-02,2015-05-31
Governo do Estado do Rio Grande do Sul,RS,2015,<MR-8>,ICMS,6,B,2303567923.96,rcl,12,-8,4,2015-04-01,2015-04-02,2015-04-30
Governo do Estado do Rio Grande do Sul,RS,2015,<MR-9>,ICMS,6,B,2027728034.74,rcl,12,-9,3,2015-03-01,2015-03-02,2015-03-31
Governo do Estado do Rio Grande do Sul,RS,2015,<MR>,ICMS,6,B,2248303120.13,rcl,12,,12,2015-12-01,2015-12-02,2015-12-31
Governo do Estado do Rio Grande do Sul,RS,2016,<MR-1>,ICMS,6,B,2516605277.98,rcl,12,-1,11,2016-11-01,2016-11-02,2016-11-30
Governo do Estado do Rio Grande do Sul,RS,2016,<MR-10>,ICMS,6,B,2466038077.56,rcl,12,-10,2,2016-02-01,2016-02-02,2016-02-29
Governo do Estado do Rio Grande do Sul,RS,2016,<MR-11>,ICMS,6,B,2430474314.24,rcl,12,-11,1,2016-01-01,2016-01-02,2016-01-31
Governo do Estado do Rio Grande do Sul,RS,2016,<MR-2>,ICMS,6,B,2506207597.55,rcl,12,-2,10,2016-10-01,2016-10-02,2016-10-31
Governo do Estado do Rio Grande do Sul,RS,2016,<MR-3>,ICMS,6,B,2521642083.38,rcl,12,-3,9,2016-09-01,2016-09-02,2016-09-30
Governo do Estado do Rio Grande do Sul,RS,2016,<MR-4>,ICMS,6,B,2419453346.25,rcl,12,-4,8,2016-08-01,2016-08-02,2016-08-31
Governo do Estado do Rio Grande do Sul,RS,2016,<MR-5>,ICMS,6,B,2403855704.04,rcl,12,-5,7,2016-07-01,2016-07-02,2016-07-31
Governo do Estado do Rio Grande do Sul,RS,2016,<MR-6>,ICMS,6,B,2310030291.03,rcl,12,-6,6,2016-06-01,2016-06-02,2016-06-30
Governo do Estado do Rio Grande do Sul,RS,2016,<MR-7>,ICMS,6,B,2474182275.31,rcl,12,-7,5,2016-05-01,2016-05-02,2016-05-31
Governo do Estado do Rio Grande do Sul,RS,2016,<MR-8>,ICMS,6,B,2541046210.71,rcl,12,-8,4,2016-04-01,2016-04-02,2016-04-30
Governo do Estado do Rio Grande do Sul,RS,2016,<MR-9>,ICMS,6,B,2407197696.26,rcl,12,-9,3,2016-03-01,2016-03-02,2016-03-31
Governo do Estado do Rio Grande do Sul,RS,2016,<MR>,ICMS,6,B,2609044533.76,rcl,12,,12,2016-12-01,2016-12-02,2016-12-31
Governo do Estado do Rio Grande do Sul,RS,2017,<MR-1>,ICMS,6,B,2731748713.3,rcl,12,-1,11,2017-11-01,2017-11-02,2017-11-30
Governo do Estado do Rio Grande do Sul,RS,2017,<MR-10>,ICMS,6,B,2384270310.88,rcl,12,-10,2,2017-02-01,2017-02-02,2017-02-28
Governo do Estado do Rio Grande do Sul,RS,2017,<MR-11>,ICMS,6,B,2848837114.86,rcl,12,-11,1,2017-01-01,2017-01-02,2017-01-31
Governo do Estado do Rio Grande do Sul,RS,2017,<MR-2>,ICMS,6,B,2579017382.75,rcl,12,-2,10,2017-10-01,2017-10-02,2017-10-31
Governo do Estado do Rio Grande do Sul,RS,2017,<MR-3>,ICMS,6,B,2660352761.88,rcl,12,-3,9,2017-09-01,2017-09-02,2017-09-30
Governo do Estado do Rio Grande do Sul,RS,2017,<MR-4>,ICMS,6,B,2550674240.82,rcl,12,-4,8,2017-08-01,2017-08-02,2017-08-31
Governo do Estado do Rio Grande do Sul,RS,2017,<MR-5>,ICMS,6,B,2472295164.58,rcl,12,-5,7,2017-07-01,2017-07-02,2017-07-31
Governo do Estado do Rio Grande do Sul,RS,2017,<MR-6>,ICMS,6,B,2601960307.19,rcl,12,-6,6,2017-06-01,2017-06-02,2017-06-30
Governo do Estado do Rio Grande do Sul,RS,2017,<MR-7>,ICMS,6,B,2475503529.09,rcl,12,-7,5,2017-05-01,2017-05-02,2017-05-31
Governo do Estado do Rio Grande do Sul,RS,2017,<MR-8>,ICMS,6,B,2809255499.42,rcl,12,-8,4,2017-04-01,2017-04-02,2017-04-30
Governo do Estado do Rio Grande do Sul,RS,2017,<MR-9>,ICMS,6,B,2404940314.89,rcl,12,-9,3,2017-03-01,2017-03-02,2017-03-31
Governo do Estado do Rio Grande do Sul,RS,2017,<MR>,ICMS,6,B,2695118306.1,rcl,12,,12,2017-12-01,2017-12-02,2017-12-31
Governo do Estado do Rio Grande do Sul,RS,2018,<MR-1>,ICMS,6,B,2972130500.87,rcl,12,-1,11,2018-11-01,2018-11-02,2018-11-30
Governo do Estado do Rio Grande do Sul,RS,2018,<MR-10>,ICMS,6,B,2494763860.1,rcl,12,-10,2,2018-02-01,2018-02-02,2018-02-28
Governo do Estado do Rio Grande do Sul,RS,2018,<MR-11>,ICMS,6,B,3047402757.91,rcl,12,-11,1,2018-01-01,2018-01-02,2018-01-31
Governo do Estado do Rio Grande do Sul,RS,2018,<MR-2>,ICMS,6,B,2856537641.53,rcl,12,-2,10,2018-10-01,2018-10-02,2018-10-31
Governo do Estado do Rio Grande do Sul,RS,2018,<MR-3>,ICMS,6,B,3002781728.2,rcl,12,-3,9,2018-09-01,2018-09-02,2018-09-30
Governo do Estado do Rio Grande do Sul,RS,2018,<MR-4>,ICMS,6,B,2769623590.44,rcl,12,-4,8,2018-08-01,2018-08-02,2018-08-31
Governo do Estado do Rio Grande do Sul,RS,2018,<MR-5>,ICMS,6,B,2844975046.02,rcl,12,-5,7,2018-07-01,2018-07-02,2018-07-31
Governo do Estado do Rio Grande do Sul,RS,2018,<MR-6>,ICMS,6,B,2408455366,rcl,12,-6,6,2018-06-01,2018-06-02,2018-06-30
Governo do Estado do Rio Grande do Sul,RS,2018,<MR-7>,ICMS,6,B,2590907870.56,rcl,12,-7,5,2018-05-01,2018-05-02,2018-05-31
Governo do Estado do Rio Grande do Sul,RS,2018,<MR-8>,ICMS,6,B,2668245123.26,rcl,12,-8,4,2018-04-01,2018-04-02,2018-04-30
Governo do Estado do Rio Grande do Sul,RS,2018,<MR-9>,ICMS,6,B,2418575648.63,rcl,12,-9,3,2018-03-01,2018-03-02,2018-03-31
Governo do Estado do Rio Grande do Sul,RS,2018,<MR>,ICMS,6,B,3479055797.53,rcl,12,,12,2018-12-01,2018-12-02,2018-12-31
Governo do Estado do Rio Grande do Sul,RS,2019,<MR-1>,ICMS,6,B,3375803536.17,rcl,12,-1,11,2019-11-01,2019-11-02,2019-11-30
Governo do Estado do Rio Grande do Sul,RS,2019,<MR-10>,ICMS,6,B,2903963169.87,rcl,12,-10,2,2019-02-01,2019-02-02,2019-02-28
Governo do Estado do Rio Grande do Sul,RS,2019,<MR-11>,ICMS,6,B,2729754428.97,rcl,12,-11,1,2019-01-01,2019-01-02,2019-01-31
Governo do Estado do Rio Grande do Sul,RS,2019,<MR-2>,ICMS,6,B,2937518254.02,rcl,12,-2,10,2019-10-01,2019-10-02,2019-10-31
Governo do Estado do Rio Grande do Sul,RS,2019,<MR-3>,ICMS,6,B,2970058378.09,rcl,12,-3,9,2019-09-01,2019-09-02,2019-09-30
Governo do Estado do Rio Grande do Sul,RS,2019,<MR-4>,ICMS,6,B,2995310551.98,rcl,12,-4,8,2019-08-01,2019-08-02,2019-08-31
Governo do Estado do Rio Grande do Sul,RS,2019,<MR-5>,ICMS,6,B,2970829182.71,rcl,12,-5,7,2019-07-01,2019-07-02,2019-07-31
Governo do Estado do Rio Grande do Sul,RS,2019,<MR-6>,ICMS,6,B,2936946161.57,rcl,12,-6,6,2019-06-01,2019-06-02,2019-06-30
Governo do Estado do Rio Grande do Sul,RS,2019,<MR-7>,ICMS,6,B,2869332680.6,rcl,12,-7,5,2019-05-01,2019-05-02,2019-05-31
Governo do Estado do Rio Grande do Sul,RS,2019,<MR-8>,ICMS,6,B,3024009208.74,rcl,12,-8,4,2019-04-01,2019-04-02,2019-04-30
Governo do Estado do Rio Grande do Sul,RS,2019,<MR-9>,ICMS,6,B,2859785796.17,rcl,12,-9,3,2019-03-01,2019-03-02,2019-03-31
Governo do Estado do Rio Grande do Sul,RS,2019,<MR>,ICMS,6,B,3955443662.1,rcl,12,,12,2019-12-01,2019-12-02,2019-12-31
Governo do Estado do Tocantins,TO,2015,<MR-1>,ICMS,6,B,174797388.68,rcl,12,-1,11,2015-11-01,2015-11-02,2015-11-30
Governo do Estado do Tocantins,TO,2015,<MR-10>,ICMS,6,B,149362384.17,rcl,12,-10,2,2015-02-01,2015-02-02,2015-02-28
Governo do Estado do Tocantins,TO,2015,<MR-11>,ICMS,6,B,177542521.73,rcl,12,-11,1,2015-01-01,2015-01-02,2015-01-31
Governo do Estado do Tocantins,TO,2015,<MR-2>,ICMS,6,B,175770583.38,rcl,12,-2,10,2015-10-01,2015-10-02,2015-10-31
Governo do Estado do Tocantins,TO,2015,<MR-3>,ICMS,6,B,171455374.22,rcl,12,-3,9,2015-09-01,2015-09-02,2015-09-30
Governo do Estado do Tocantins,TO,2015,<MR-4>,ICMS,6,B,186527305.83,rcl,12,-4,8,2015-08-01,2015-08-02,2015-08-31
Governo do Estado do Tocantins,TO,2015,<MR-5>,ICMS,6,B,167618402.05,rcl,12,-5,7,2015-07-01,2015-07-02,2015-07-31
Governo do Estado do Tocantins,TO,2015,<MR-6>,ICMS,6,B,174487184.04,rcl,12,-6,6,2015-06-01,2015-06-02,2015-06-30
Governo do Estado do Tocantins,TO,2015,<MR-7>,ICMS,6,B,168656482.68,rcl,12,-7,5,2015-05-01,2015-05-02,2015-05-31
Governo do Estado do Tocantins,TO,2015,<MR-8>,ICMS,6,B,168084962.63,rcl,12,-8,4,2015-04-01,2015-04-02,2015-04-30
Governo do Estado do Tocantins,TO,2015,<MR-9>,ICMS,6,B,143711700.56,rcl,12,-9,3,2015-03-01,2015-03-02,2015-03-31
Governo do Estado do Tocantins,TO,2015,<MR>,ICMS,6,B,174206141.84,rcl,12,,12,2015-12-01,2015-12-02,2015-12-31
Governo do Estado do Tocantins,TO,2016,<MR-1>,ICMS,6,B,197408034.77,rcl,12,-1,11,2016-11-01,2016-11-02,2016-11-30
Governo do Estado do Tocantins,TO,2016,<MR-10>,ICMS,6,B,173666156.68,rcl,12,-10,2,2016-02-01,2016-02-02,2016-02-29
Governo do Estado do Tocantins,TO,2016,<MR-11>,ICMS,6,B,183362333.97,rcl,12,-11,1,2016-01-01,2016-01-02,2016-01-31
Governo do Estado do Tocantins,TO,2016,<MR-2>,ICMS,6,B,197385107.77,rcl,12,-2,10,2016-10-01,2016-10-02,2016-10-31
Governo do Estado do Tocantins,TO,2016,<MR-3>,ICMS,6,B,197778463.54,rcl,12,-3,9,2016-09-01,2016-09-02,2016-09-30
Governo do Estado do Tocantins,TO,2016,<MR-4>,ICMS,6,B,200937644.73,rcl,12,-4,8,2016-08-01,2016-08-02,2016-08-31
Governo do Estado do Tocantins,TO,2016,<MR-5>,ICMS,6,B,194915612.59,rcl,12,-5,7,2016-07-01,2016-07-02,2016-07-31
Governo do Estado do Tocantins,TO,2016,<MR-6>,ICMS,6,B,209604686.8,rcl,12,-6,6,2016-06-01,2016-06-02,2016-06-30
Governo do Estado do Tocantins,TO,2016,<MR-7>,ICMS,6,B,190183016.31,rcl,12,-7,5,2016-05-01,2016-05-02,2016-05-31
Governo do Estado do Tocantins,TO,2016,<MR-8>,ICMS,6,B,196089186.64,rcl,12,-8,4,2016-04-01,2016-04-02,2016-04-30
Governo do Estado do Tocantins,TO,2016,<MR-9>,ICMS,6,B,186993217.39,rcl,12,-9,3,2016-03-01,2016-03-02,2016-03-31
Governo do Estado do Tocantins,TO,2016,<MR>,ICMS,6,B,195277303.92,rcl,12,,12,2016-12-01,2016-12-02,2016-12-31
Governo do Estado do Tocantins,TO,2017,<MR-1>,ICMS,6,B,230779464.27,rcl,12,-1,11,2017-11-01,2017-11-02,2017-11-30
Governo do Estado do Tocantins,TO,2017,<MR-10>,ICMS,6,B,172609517.98,rcl,12,-10,2,2017-02-01,2017-02-02,2017-02-28
Governo do Estado do Tocantins,TO,2017,<MR-11>,ICMS,6,B,210984845.9,rcl,12,-11,1,2017-01-01,2017-01-02,2017-01-31
Governo do Estado do Tocantins,TO,2017,<MR-2>,ICMS,6,B,228709445,rcl,12,-2,10,2017-10-01,2017-10-02,2017-10-31
Governo do Estado do Tocantins,TO,2017,<MR-3>,ICMS,6,B,223654146.52,rcl,12,-3,9,2017-09-01,2017-09-02,2017-09-30
Governo do Estado do Tocantins,TO,2017,<MR-4>,ICMS,6,B,219172062.67,rcl,12,-4,8,2017-08-01,2017-08-02,2017-08-31
Governo do Estado do Tocantins,TO,2017,<MR-5>,ICMS,6,B,201567557.76,rcl,12,-5,7,2017-07-01,2017-07-02,2017-07-31
Governo do Estado do Tocantins,TO,2017,<MR-6>,ICMS,6,B,215429237.15,rcl,12,-6,6,2017-06-01,2017-06-02,2017-06-30
Governo do Estado do Tocantins,TO,2017,<MR-7>,ICMS,6,B,199604810.12,rcl,12,-7,5,2017-05-01,2017-05-02,2017-05-31
Governo do Estado do Tocantins,TO,2017,<MR-8>,ICMS,6,B,212086672.24,rcl,12,-8,4,2017-04-01,2017-04-02,2017-04-30
Governo do Estado do Tocantins,TO,2017,<MR-9>,ICMS,6,B,167892215.15,rcl,12,-9,3,2017-03-01,2017-03-02,2017-03-31
Governo do Estado do Tocantins,TO,2017,<MR>,ICMS,6,B,213495536.09,rcl,12,,12,2017-12-01,2017-12-02,2017-12-31
Governo do Estado do Tocantins,TO,2018,<MR-1>,ICMS,6,B,268201850.71,rcl,12,-1,11,2018-11-01,2018-11-02,2018-11-30
